Timestamp,EMG_Value
40.49488043785095,649.0
40.55786991119385,651.0
40.60429286956787,649.0
40.666791915893555,649.0
40.71365213394165,651.0
40.77614879608154,650.0
40.83865213394165,650.0
40.885552167892456,651.0
40.932419538497925,650.0
40.99490308761597,651.0
41.041757106781006,650.0
41.10429286956787,650.0
41.15138816833496,651.0
41.21388602256775,649.0
41.26076531410217,649.0
41.323248863220215,650.0
41.37013363838196,650.0
41.417011976242065,650.0
41.49513506889343,651.0
41.54201316833496,650.0
41.5888888835907,651.0
41.65139102935791,557.0
42.495373487472534,303.0
42.54226326942444,340.0
42.58912491798401,324.0
42.63600730895996,327.0
42.682873010635376,330.0
42.729764223098755,332.0
42.77660083770752,331.0
42.82351350784302,330.0
42.870373487472534,331.0
42.91724872589111,330.0
42.96413826942444,329.0
43.01100254058838,330.0
43.05786991119385,388.0
43.10474872589111,645.0
43.15185308456421,507.0
43.214367628097534,648.0
43.26124358177185,645.0
43.30810189247131,647.0
43.35497736930847,605.0
43.40185260772705,589.0
43.448726415634155,344.0
43.49561834335327,402.0
43.54247713088989,220.0
43.58932971954346,188.0
43.65185499191284,19.0
43.69872713088989,70.0
44.8083918094635,293.0
44.855255365371704,334.0
44.917757987976074,324.0
44.96464204788208,325.0
45.011504888534546,328.0
45.05837893486023,329.0
45.10525465011597,328.0
45.15214419364929,329.0
45.19901752471924,327.0
45.24589419364929,329.0
45.29272675514221,329.0
45.339630126953125,331.0
45.402101278305054,470.0
45.46460223197937,649.0
45.53862762451172,651.0
45.577009201049805,650.0
45.639514684677124,650.0
45.68640184402466,651.0
45.7332603931427,650.0
45.780134201049805,650.0
45.82700824737549,650.0
45.87390112876892,651.0
45.92077422142029,651.0
45.96765065193176,638.0
46.014533042907715,301.0
46.076982259750366,163.0
46.15511178970337,62.0
49.265103578567505,129.0
49.311978816986084,268.0
49.37443423271179,395.0
49.421353816986084,389.0
49.46823191642761,495.0
49.5151047706604,483.0
49.56198000907898,605.0
49.60883831977844,541.0
49.655712842941284,646.0
49.702603816986084,581.0
49.76509618759155,648.0
49.811978578567505,642.0
49.85882759094238,644.0
49.921337366104126,453.0
49.9838387966156,560.0
50.03072714805603,419.0
50.077603816986084,530.0
50.12470841407776,449.0
50.17163920402527,600.0
50.21849966049194,515.0
50.265373945236206,623.0
50.327874183654785,552.0
50.37476396560669,632.0
50.4216251373291,432.0
50.49976706504822,471.0
50.56225037574768,405.0
50.62476468086243,503.0
50.67163920402527,431.0
50.71849989891052,502.0
50.765379190444946,445.0
50.81226444244385,481.0
50.85912346839905,427.0
50.92163276672363,241.0
52.56275272369385,85.0
52.60960793495178,453.0
52.672117948532104,419.0
52.734593868255615,613.0
52.79709768295288,592.0
52.859602212905884,648.0
52.92215156555176,648.0
52.96898007392883,648.0
53.015849590301514,649.0
53.062766313552856,650.0
53.12526607513428,649.0
53.172093629837036,650.0
53.218968629837036,649.0
53.2658793926239,650.0
53.312766313552856,650.0
53.375251054763794,650.0
53.422123670578,651.0
53.46901750564575,651.0
53.515876054763794,649.0
53.57834267616272,649.0
53.62525725364685,650.0
53.68777275085449,650.0
53.75026798248291,649.0
53.797147274017334,651.0
53.84402370452881,649.0
53.890888690948486,651.0
53.953378677368164,649.0
54.0002498626709,649.0
54.047141551971436,649.0
54.09400010108948,649.0
54.14111304283142,651.0
54.20360016822815,651.0
54.25047326087952,650.0
54.297353982925415,650.0
54.34422254562378,650.0
54.39111256599426,651.0
54.45360040664673,651.0
54.50048828125,649.0
54.54734921455383,650.0
54.594194412231445,650.0
54.64106583595276,650.0
54.687973499298096,650.0
54.75047326087952,649.0
54.79736304283142,650.0
54.84424662590027,651.0
54.89111351966858,652.0
54.95359921455383,649.0
55.00047206878662,649.0
55.04734706878662,650.0
55.10984802246094,650.0
55.15672254562378,651.0
55.20361328125,649.0
55.250473499298096,650.0
55.29736042022705,651.0
55.34423804283142,650.0
55.40672183036804,650.0
55.45359683036804,646.0
55.51606845855713,555.0
55.56294083595276,459.0
55.6098473072052,486.0
55.6567223072052,414.0
55.70359778404236,427.0
55.766098499298096,390.0
55.81297302246094,405.0
55.85986828804016,361.0
55.90672326087952,404.0
55.95359778404236,323.0
56.01609754562378,382.0
56.06297278404236,268.0
56.10986089706421,265.0
56.157076835632324,180.0
56.21957969665527,234.0
56.266435861587524,117.0
56.31332468986511,192.0
56.360201358795166,101.0
56.40704679489136,280.0
56.469560384750366,327.0
56.51643776893616,440.0
56.56331729888916,375.0
56.61020278930664,520.0
56.657060384750366,434.0
56.71956157684326,531.0
56.76645112037659,452.0
56.81331133842468,534.0
56.86019992828369,438.0
56.907060861587524,515.0
56.95395064353943,499.0
57.01640701293945,644.0
57.06333661079407,646.0
57.11018681526184,647.0
57.15729641914368,649.0
57.20416831970215,649.0
57.26667404174805,650.0
57.31354784965515,649.0
57.37606239318848,649.0
57.43857526779175,650.0
57.485435247421265,650.0
57.532304525375366,650.0
57.579185009002686,650.0
57.6416711807251,651.0
57.688562870025635,650.0
57.73543882369995,649.0
57.782310247421265,649.0
57.84481143951416,649.0
57.89168047904968,650.0
57.9385347366333,650.0
57.985421657562256,650.0
58.047937631607056,650.0
58.11043739318848,649.0
58.15775465965271,650.0
58.204586029052734,651.0
58.267138719558716,649.0
58.313992500305176,650.0
58.37650203704834,649.0
58.438990116119385,651.0
58.48587512969971,651.0
58.532742738723755,649.0
58.59525752067566,650.0
58.64212393760681,649.0
58.68901062011719,650.0
58.73588156700134,650.0
58.79836702346802,649.0
58.84524059295654,650.0
58.89211559295654,650.0
58.95458650588989,649.0
59.001516342163086,650.0
59.048364877700806,650.0
59.11086654663086,651.0
59.17353391647339,649.0
59.22045278549194,650.0
59.26731085777283,650.0
59.3298122882843,649.0
59.37668752670288,649.0
59.42356204986572,651.0
59.48607850074768,650.0
59.53294634819031,649.0
59.59545350074768,651.0
59.642327547073364,649.0
59.689202547073364,649.0
59.73607659339905,649.0
59.79856872558594,588.0
59.845454931259155,525.0
59.89232635498047,437.0
59.939202547073364,448.0
60.001686573028564,351.0
60.04857063293457,394.0
60.0954532623291,271.0
60.1425404548645,368.0
60.20502734184265,245.0
60.251903772354126,343.0
60.29879069328308,233.0
60.345651626586914,329.0
60.408167123794556,198.0
60.45503807067871,282.0
60.51754641532898,184.0
60.564374685287476,267.0
60.61129283905029,113.0
60.67379140853882,211.0
60.720623254776,129.0
60.767552852630615,370.0
60.83002948760986,388.0
60.89254283905029,501.0
60.93941593170166,463.0
61.0019211769104,545.0
61.048792362213135,499.0
61.09565353393555,557.0
61.14277100563049,477.0
61.20525813102722,513.0
61.252148151397705,484.0
61.29900550842285,470.0
61.345895290374756,442.0
61.408395767211914,446.0
61.45525550842285,424.0
61.52107763290405,403.0
61.576027154922485,385.0
61.63999676704407,349.0
61.70403027534485,366.0
61.75804352760315,292.0
61.81799936294556,308.0
61.88002014160156,211.0
61.93804574012756,233.0
62.007999658584595,168.0
62.07517910003662,216.0
62.13518142700195,103.0
62.193211793899536,169.0
62.251227617263794,7.0
62.310224533081055,55.0
63.356327295303345,1.0
63.4113392829895,87.0
63.45745372772217,29.0
63.536962270736694,99.0
63.5972580909729,44.0
63.655914545059204,103.0
63.71322751045227,47.0
63.76750826835632,119.0
63.81724405288696,66.0
63.87733221054077,97.0
63.937336921691895,48.0
63.999815702438354,93.0
64.04671907424927,53.0
64.09360957145691,59.0
64.156094789505,54.0
64.20294046401978,46.0
64.26547074317932,71.0
64.3123471736908,57.0
64.37484550476074,66.0
64.42172527313232,46.0
64.46861004829407,110.0
64.53111386299133,49.0
64.5779767036438,122.0
64.64048433303833,65.0
64.6873517036438,127.0
64.7342324256897,65.0
64.79673504829407,149.0
64.84359431266785,76.0
64.90611243247986,160.0
64.95298075675964,62.0
65.0154857635498,147.0
65.07797241210938,51.0
65.12484622001648,144.0
65.18766736984253,53.0
65.23451781272888,140.0
65.29702973365784,50.0
65.3438892364502,155.0
65.39077925682068,45.0
65.45326256752014,142.0
65.50010585784912,71.0
65.5626380443573,153.0
65.6095290184021,58.0
65.67201232910156,158.0
65.71886467933655,83.0
65.78140425682068,167.0
65.8282687664032,97.0
65.89077234268188,180.0
65.93764758110046,128.0
65.98451113700867,184.0
66.04701328277588,154.0
66.09387922286987,208.0
66.15639114379883,157.0
66.2032675743103,211.0
66.26576638221741,186.0
66.31263780593872,237.0
66.3751380443573,218.0
66.42202949523926,227.0
66.48451900482178,243.0
66.53138780593872,212.0
66.59391832351685,261.0
66.64077877998352,221.0
66.70327806472778,283.0
66.75015306472778,240.0
66.8126380443573,293.0
66.87515139579773,243.0
66.93765377998352,323.0
66.98448014259338,250.0
67.04703545570374,339.0
67.09388828277588,273.0
67.15664601325989,359.0
67.20356154441833,280.0
67.26607847213745,361.0
67.3129529953003,290.0
67.37544322013855,401.0
67.42231488227844,286.0
67.48478245735168,410.0
67.53170204162598,312.0
67.59419798851013,416.0
67.6566858291626,322.0
67.71920680999756,414.0
67.76605129241943,341.0
67.82857751846313,414.0
67.8754370212555,340.0
67.93793964385986,409.0
68.00043320655823,342.0
68.04731178283691,428.0
68.10981297492981,342.0
68.15687537193298,412.0
68.21942973136902,355.0
68.28189063072205,397.0
68.32880520820618,364.0
68.3913004398346,390.0
68.43816471099854,387.0
68.50067901611328,382.0
68.54754686355591,388.0
68.61006569862366,396.0
68.67254042625427,411.0
68.7194151878357,397.0
68.78191471099854,425.0
68.82880306243896,402.0
68.8912889957428,460.0
68.95380568504333,398.0
69.00067782402039,476.0
69.07879257202148,405.0
69.12568974494934,478.0
69.1881651878357,408.0
69.23504400253296,492.0
69.2975447177887,414.0
69.34441494941711,500.0
69.40691471099854,400.0
69.45378994941711,495.0
69.51631331443787,393.0
69.5631811618805,504.0
69.62566423416138,407.0
69.67256450653076,501.0
69.7194254398346,390.0
69.78188276290894,504.0
69.84441590309143,394.0
69.89129042625427,482.0
69.95378994941711,393.0
70.00065016746521,471.0
70.0631673336029,379.0
70.1100389957428,451.0
70.17281436920166,375.0
70.2352979183197,446.0
70.28218197822571,376.0
70.34468579292297,417.0
70.39155006408691,378.0
70.46967363357544,411.0
70.51656126976013,362.0
70.59472846984863,379.0
70.65718030929565,370.0
70.70406341552734,359.0
70.76654767990112,370.0
70.82905077934265,354.0
70.87593626976013,357.0
70.95406460762024,330.0
71.00090646743774,374.0
71.06342482566833,322.0
71.1102979183197,383.0
71.17306280136108,321.0
71.21995186805725,385.0
71.2668149471283,314.0
71.32932162284851,396.0
71.3918137550354,305.0
71.43868732452393,398.0
71.50121092796326,310.0
71.5480625629425,408.0
71.61057782173157,304.0
71.67306327819824,399.0
71.71995377540588,304.0
71.78244042396545,423.0
71.8449547290802,305.0
71.89182186126709,411.0
71.95429039001465,312.0
72.00119304656982,410.0
72.06368803977966,325.0
72.11057901382446,421.0
72.17335247993469,317.0
72.2202000617981,404.0
72.28273558616638,340.0
72.34523153305054,414.0
72.4077661037445,340.0
72.45461988449097,409.0
72.51711010932922,353.0
72.57961893081665,394.0
72.64207053184509,365.0
72.68897867202759,392.0
72.75149059295654,382.0
72.8139910697937,378.0
72.87648487091064,380.0
72.93897819519043,376.0
72.98585820198059,383.0
73.04837107658386,301.0
73.09524393081665,272.0
73.15823936462402,205.0
73.2051408290863,189.0
73.26764035224915,24.0
73.31451725959778,6.0
74.11140894889832,44.0
74.15846228599548,273.0
74.20539212226868,648.0
74.26788640022278,648.0
74.33039116859436,649.0
74.37726783752441,649.0
74.43975281715393,649.0
74.502268075943,650.0
74.54911851882935,650.0
74.61164736747742,650.0
74.67412662506104,649.0
74.7366509437561,650.0
74.7990984916687,649.0
74.84602546691895,649.0
74.90850305557251,649.0
74.97096943855286,649.0
75.04912614822388,650.0
75.12725567817688,649.0
75.1741271018982,649.0
75.25222706794739,650.0
75.36160492897034,648.0
75.40850448608398,648.0
75.4710123538971,648.0
75.53351640701294,649.0
75.61161422729492,647.0
75.7053701877594,646.0
75.78353548049927,619.0
75.86164927482605,641.0
75.93972992897034,578.0
76.01784992218018,627.0
76.080393075943,544.0
76.1272668838501,601.0
76.18834638595581,495.0
76.25084567070007,547.0
76.32898306846619,438.0
76.4227135181427,516.0
76.50087642669678,413.0
76.59461450576782,529.0
76.67274451255798,399.0
76.73524451255798,494.0
76.7821900844574,367.0
76.87583827972412,471.0
76.9539623260498,391.0
77.01651668548584,512.0
77.07903051376343,391.0
77.14149832725525,495.0
77.20399594306946,381.0
77.26654171943665,485.0
77.3446147441864,429.0
77.42271518707275,509.0
77.51649498939514,436.0
77.57901048660278,500.0
77.64149403572083,386.0
77.7040102481842,404.0
77.76650953292847,330.0
77.82899379730225,314.0
77.89149498939514,248.0
77.9852294921875,243.0
78.06335949897766,202.0
78.12588500976562,155.0
78.18875622749329,141.0
78.26687669754028,93.0
78.31374430656433,90.0
78.37626147270203,46.0
78.45437979698181,74.0
78.50126028060913,57.0
78.56375408172607,137.0
78.65748047828674,275.0
78.73560643196106,648.0
78.78251123428345,648.0
78.84500288963318,650.0
78.90749669075012,649.0
78.9700117111206,650.0
79.0324969291687,651.0
79.09499621391296,650.0
79.15749597549438,650.0
91.60538363456726,650.0
91.66790699958801,649.0
91.71474933624268,650.0
91.77726793289185,651.0
91.83973050117493,650.0
91.90221381187439,650.0
91.96475219726562,650.0
92.04288363456726,651.0
92.0897707939148,651.0
92.15224528312683,652.0
92.1991229057312,651.0
92.26202416419983,650.0
92.32452344894409,651.0
92.37140107154846,649.0
92.4182960987091,650.0
92.46516537666321,650.0
92.52765083312988,651.0
92.57454085350037,651.0
92.62141418457031,651.0
92.66827344894409,650.0
92.71514987945557,651.0
92.77764987945557,650.0
92.82454872131348,650.0
92.87140393257141,650.0
92.91827344894409,651.0
92.96516466140747,648.0
93.02764868736267,486.0
93.07454061508179,319.0
93.12140607833862,333.0
93.16829752922058,336.0
93.21514892578125,332.0
93.26221632957458,335.0
93.32471537590027,334.0
93.37159013748169,334.0
93.41847133636475,332.0
93.46533942222595,333.0
93.51221489906311,331.0
93.57473063468933,331.0
93.62159061431885,358.0
93.66848754882812,648.0
93.71536087989807,557.0
93.77783846855164,648.0
93.82471919059753,648.0
93.88722109794617,650.0
93.93410420417786,651.0
93.9809718132019,651.0
94.0278389453888,651.0
94.07473158836365,650.0
94.13723134994507,650.0
94.18410325050354,651.0
94.23126339912415,640.0
94.27820324897766,342.0
94.34069275856018,344.0
94.38755369186401,353.0
94.43445992469788,346.0
94.48131585121155,357.0
94.5281937122345,364.0
94.59068202972412,355.0
94.63756942749023,347.0
94.68443298339844,337.0
94.73131990432739,346.0
94.77819275856018,362.0
94.84067940711975,348.0
94.88756966590881,327.0
94.93445110321045,650.0
94.98130393028259,649.0
95.02819275856018,650.0
95.09069538116455,650.0
95.13755416870117,649.0
95.20006799697876,648.0
95.24715161323547,401.0
95.30964088439941,309.0
95.35652828216553,331.0
95.40340065956116,339.0
95.48152899742126,333.0
95.52841067314148,334.0
95.59091329574585,295.0
95.63776278495789,313.0
95.68464612960815,346.0
95.73153066635132,328.0
95.79402756690979,315.0
95.84089303016663,324.0
95.90341281890869,314.0
95.95026302337646,177.0
95.99713706970215,143.0
96.044025182724,352.0
96.10653018951416,320.0
96.15339660644531,328.0
96.20026230812073,317.0
96.26272988319397,331.0
96.30964374542236,318.0
96.35652589797974,334.0
96.42014575004578,323.0
96.48264527320862,334.0
96.52953100204468,323.0
96.60767698287964,334.0
96.65450620651245,326.0
96.71700072288513,338.0
96.76388025283813,321.0
96.82638335227966,333.0
96.88887977600098,308.0
96.93575835227966,651.0
96.99828124046326,650.0
97.0451455116272,649.0
97.10764288902283,651.0
97.15451264381409,650.0
97.20139598846436,651.0
97.26388025283813,650.0
97.32639455795288,651.0
97.37327146530151,651.0
97.4357681274414,650.0
97.48261618614197,648.0
97.56075525283813,405.0
97.60764598846436,321.0
97.65450119972229,337.0
97.71702146530151,335.0
97.76388907432556,343.0
97.82635736465454,337.0
97.87325549125671,346.0
97.92015433311462,339.0
97.96702122688293,404.0
98.02950477600098,431.0
98.07640218734741,334.0
98.12325668334961,650.0
98.18575501441956,651.0
98.23288822174072,650.0
98.29545593261719,651.0
98.34230875968933,650.0
98.38920712471008,651.0
98.4360580444336,651.0
98.49855971336365,650.0
98.5454318523407,649.0
98.60796189308167,649.0
98.65478324890137,651.0
98.71733069419861,650.0
98.77980709075928,650.0
98.82669711112976,650.0
98.8735568523407,650.0
